 kgrid  ValNew  Policy 
 1.07429 -4.17859 0.991692
  1.0743 -4.17851 0.991692
  1.0743 -4.17842 0.991697
 1.07431 -4.17834 0.991697
 1.07431 -4.17825 0.991702
 1.07432 -4.17817 0.991702
 1.07432 -4.17809 0.991707
 1.07433   -4.178 0.991707
 1.07433 -4.17792 0.991712
 1.07434 -4.17783 0.991712
 1.07434 -4.17775 0.991717
 1.07435 -4.17766 0.991722
 1.07435 -4.17758 0.991722
 1.07436 -4.17749 0.991727
 1.07436 -4.17741 0.991727
 1.07437 -4.17732 0.991732
 1.07437 -4.17724 0.991732
 1.07438 -4.17715 0.991737
 1.07438 -4.17707 0.991737
 1.07439 -4.17698 0.991742
 1.07439  -4.1769 0.991742
  1.0744 -4.17681 0.991747
  1.0744 -4.17673 0.991747
 1.07441 -4.17664 0.991752
 1.07441 -4.17656 0.991752
 1.07442 -4.17648 0.991757
 1.07442 -4.17639 0.991757
 1.07443 -4.17631 0.991762
 1.07443 -4.17622 0.991762
 1.07444 -4.17614 0.991767
 1.07444 -4.17605 0.991767
 1.07445 -4.17597 0.991772
 1.07445 -4.17588 0.991777
 1.07446  -4.1758 0.991777
 1.07446 -4.17571 0.991782
 1.07447 -4.17563 0.991782
 1.07447 -4.17554 0.991787
 1.07448 -4.17546 0.991787
 1.07448 -4.17537 0.991792
 1.07449 -4.17529 0.991792
 1.07449 -4.17521 0.991797
  1.0745 -4.17512 0.991797
  1.0745 -4.17504 0.991802
 1.07451 -4.17495 0.991802
 1.07451 -4.17487 0.991807
 1.07452 -4.17478 0.991807
 1.07452  -4.1747 0.991812
 1.07453 -4.17461 0.991812
 1.07453 -4.17453 0.991817
 1.07454 -4.17444 0.991817
 1.07454 -4.17436 0.991822
 1.07455 -4.17427 0.991822
 1.07455 -4.17419 0.991827
 1.07456  -4.1741 0.991832
 1.07456 -4.17402 0.991832
 1.07457 -4.17394 0.991837
 1.07457 -4.17385 0.991837
 1.07458 -4.17377 0.991842
 1.07458 -4.17368 0.991842
 1.07459  -4.1736 0.991847
 1.07459 -4.17351 0.991847
  1.0746 -4.17343 0.991852
  1.0746 -4.17334 0.991852
 1.07461 -4.17326 0.991857
 1.07461 -4.17317 0.991857
 1.07462 -4.17309 0.991862
 1.07462   -4.173 0.991862
 1.07463 -4.17292 0.991867
 1.07463 -4.17284 0.991867
 1.07464 -4.17275 0.991872
 1.07464 -4.17267 0.991872
 1.07465 -4.17258 0.991877
 1.07465  -4.1725 0.991882
 1.07466 -4.17241 0.991882
 1.07466 -4.17233 0.991887
 1.07467 -4.17224 0.991887
 1.07467 -4.17216 0.991892
 1.07468 -4.17207 0.991892
 1.07468 -4.17199 0.991897
 1.07469  -4.1719 0.991897
 1.07469 -4.17182 0.991902
  1.0747 -4.17174 0.991902
  1.0747 -4.17165 0.991907
 1.07471 -4.17157 0.991907
 1.07471 -4.17148 0.991912
 1.07472  -4.1714 0.991912
 1.07472 -4.17131 0.991917
 1.07473 -4.17123 0.991917
 1.07473 -4.17114 0.991922
 1.07474 -4.17106 0.991922
 1.07474 -4.17097 0.991927
 1.07475 -4.17089 0.991927
 1.07475  -4.1708 0.991932
 1.07476 -4.17072 0.991937
 1.07476 -4.17064 0.991937
 1.07477 -4.17055 0.991942
 1.07477 -4.17047 0.991942
 1.07478 -4.17038 0.991947
 1.07478  -4.1703 0.991947
 1.07479 -4.17021 0.991952
 1.07479 -4.17013 0.991952
  1.0748 -4.17004 0.991957
  1.0748 -4.16996 0.991957
 1.07481 -4.16987 0.991962
 1.07481 -4.16979 0.991962
 1.07482 -4.16971 0.991967
 1.07482 -4.16962 0.991967
 1.07483 -4.16954 0.991972
 1.07483 -4.16945 0.991972
 1.07484 -4.16937 0.991977
 1.07484 -4.16928 0.991977
 1.07485  -4.1692 0.991982
 1.07485 -4.16911 0.991982
 1.07486 -4.16903 0.991987
 1.07486 -4.16895 0.991992
 1.07487 -4.16886 0.991992
 1.07487 -4.16878 0.991997
 1.07488 -4.16869 0.991997
 1.07488 -4.16861 0.992002
 1.07489 -4.16852 0.992002
 1.07489 -4.16844 0.992007
  1.0749 -4.16835 0.992007
  1.0749 -4.16827 0.992012
 1.07491 -4.16818 0.992012
 1.07491  -4.1681 0.992017
 1.07492 -4.16802 0.992017
 1.07492 -4.16793 0.992022
 1.07493 -4.16785 0.992022
 1.07493 -4.16776 0.992027
 1.07494 -4.16768 0.992027
 1.07494 -4.16759 0.992032
 1.07495 -4.16751 0.992032
 1.07495 -4.16742 0.992037
 1.07496 -4.16734 0.992042
 1.07496 -4.16726 0.992042
 1.07497 -4.16717 0.992047
 1.07497 -4.16709 0.992047
 1.07498   -4.167 0.992052
 1.07498 -4.16692 0.992052
 1.07499 -4.16683 0.992057
 1.07499 -4.16675 0.992057
   1.075 -4.16666 0.992062
   1.075 -4.16658 0.992062
 1.07501  -4.1665 0.992067
 1.07501 -4.16641 0.992067
 1.07502 -4.16633 0.992072
 1.07502 -4.16624 0.992072
 1.07503 -4.16616 0.992077
 1.07503 -4.16607 0.992077
 1.07504 -4.16599 0.992082
 1.07504  -4.1659 0.992082
 1.07505 -4.16582 0.992087
 1.07505 -4.16574 0.992087
 1.07506 -4.16565 0.992092
 1.07506 -4.16557 0.992097
 1.07507 -4.16548 0.992097
 1.07507  -4.1654 0.992102
 1.07508 -4.16531 0.992102
 1.07508 -4.16523 0.992107
 1.07509 -4.16514 0.992107
 1.07509 -4.16506 0.992112
  1.0751 -4.16498 0.992112
  1.0751 -4.16489 0.992117
 1.07511 -4.16481 0.992117
 1.07511 -4.16472 0.992122
 1.07512 -4.16464 0.992122
 1.07512 -4.16455 0.992127
 1.07513 -4.16447 0.992127
 1.07513 -4.16438 0.992132
 1.07514  -4.1643 0.992132
 1.07514 -4.16422 0.992137
 1.07515 -4.16413 0.992137
 1.07515 -4.16405 0.992142
 1.07516 -4.16396 0.992142
 1.07516 -4.16388 0.992147
 1.07517 -4.16379 0.992152
 1.07517 -4.16371 0.992152
 1.07518 -4.16363 0.992157
 1.07518 -4.16354 0.992157
 1.07519 -4.16346 0.992162
 1.07519 -4.16337 0.992162
  1.0752 -4.16329 0.992167
  1.0752  -4.1632 0.992167
 1.07521 -4.16312 0.992172
 1.07521 -4.16303 0.992172
 1.07522 -4.16295 0.992177
 1.07522 -4.16287 0.992177
 1.07523 -4.16278 0.992182
 1.07523  -4.1627 0.992182
 1.07524 -4.16261 0.992187
 1.07524 -4.16253 0.992187
 1.07525 -4.16244 0.992192
 1.07525 -4.16236 0.992192
 1.07526 -4.16228 0.992197
 1.07526 -4.16219 0.992197
 1.07527 -4.16211 0.992202
 1.07527 -4.16202 0.992207
 1.07528 -4.16194 0.992207
 1.07528 -4.16185 0.992212
 1.07529 -4.16177 0.992212
 1.07529 -4.16169 0.992217
  1.0753  -4.1616 0.992217
  1.0753 -4.16152 0.992222
 1.07531 -4.16143 0.992222
 1.07531 -4.16135 0.992227
 1.07532 -4.16126 0.992227
 1.07532 -4.16118 0.992232
 1.07533 -4.16109 0.992232
 1.07533 -4.16101 0.992237
 1.07534 -4.16093 0.992237
 1.07534 -4.16084 0.992242
 1.07535 -4.16076 0.992242
 1.07535 -4.16067 0.992247
 1.07536 -4.16059 0.992247
 1.07536  -4.1605 0.992252
 1.07537 -4.16042 0.992257
 1.07537 -4.16034 0.992257
 1.07538 -4.16025 0.992262
 1.07538 -4.16017 0.992262
 1.07539 -4.16008 0.992267
 1.07539    -4.16 0.992267
  1.0754 -4.15991 0.992272
  1.0754 -4.15983 0.992272
 1.07541 -4.15975 0.992277
 1.07541 -4.15966 0.992277
 1.07542 -4.15958 0.992282
 1.07542 -4.15949 0.992282
 1.07543 -4.15941 0.992287
 1.07543 -4.15932 0.992287
 1.07544 -4.15924 0.992292
 1.07544 -4.15916 0.992292
 1.07545 -4.15907 0.992297
 1.07545 -4.15899 0.992297
 1.07546  -4.1589 0.992302
 1.07546 -4.15882 0.992302
 1.07547 -4.15874 0.992307
 1.07547 -4.15865 0.992312
 1.07548 -4.15857 0.992312
 1.07548 -4.15848 0.992317
 1.07549  -4.1584 0.992317
 1.07549 -4.15831 0.992322
  1.0755 -4.15823 0.992322
  1.0755 -4.15815 0.992327
 1.07551 -4.15806 0.992327
 1.07551 -4.15798 0.992332
 1.07552 -4.15789 0.992332
 1.07552 -4.15781 0.992337
 1.07553 -4.15772 0.992337
 1.07553 -4.15764 0.992342
 1.07554 -4.15756 0.992342
 1.07554 -4.15747 0.992347
 1.07555 -4.15739 0.992347
 1.07555  -4.1573 0.992352
 1.07556 -4.15722 0.992352
 1.07556 -4.15713 0.992357
 1.07557 -4.15705 0.992357
 1.07557 -4.15697 0.992362
 1.07558 -4.15688 0.992367
 1.07558  -4.1568 0.992367
 1.07559 -4.15671 0.992372
 1.07559 -4.15663 0.992372
  1.0756 -4.15655 0.992377
  1.0756 -4.15646 0.992377
 1.07561 -4.15638 0.992382
 1.07561 -4.15629 0.992382
 1.07562 -4.15621 0.992387
 1.07562 -4.15612 0.992387
 1.07563 -4.15604 0.992392
 1.07563 -4.15596 0.992392
 1.07564 -4.15587 0.992397
 1.07564 -4.15579 0.992397
 1.07565  -4.1557 0.992402
 1.07565 -4.15562 0.992402
 1.07566 -4.15554 0.992407
 1.07566 -4.15545 0.992407
 1.07567 -4.15537 0.992412
 1.07567 -4.15528 0.992417
 1.07568  -4.1552 0.992417
 1.07568 -4.15511 0.992422
 1.07569 -4.15503 0.992422
 1.07569 -4.15495 0.992427
  1.0757 -4.15486 0.992427
  1.0757 -4.15478 0.992432
 1.07571 -4.15469 0.992432
 1.07571 -4.15461 0.992437
 1.07572 -4.15453 0.992437
 1.07572 -4.15444 0.992442
 1.07573 -4.15436 0.992442
 1.07573 -4.15427 0.992447
 1.07574 -4.15419 0.992447
 1.07574  -4.1541 0.992452
 1.07575 -4.15402 0.992452
 1.07575 -4.15394 0.992457
 1.07576 -4.15385 0.992457
 1.07576 -4.15377 0.992462
 1.07577 -4.15368 0.992462
 1.07577  -4.1536 0.992467
 1.07578 -4.15352 0.992472
 1.07578 -4.15343 0.992472
 1.07579 -4.15335 0.992477
 1.07579 -4.15326 0.992477
  1.0758 -4.15318 0.992482
  1.0758  -4.1531 0.992482
 1.07581 -4.15301 0.992487
 1.07581 -4.15293 0.992487
 1.07582 -4.15284 0.992492
 1.07582 -4.15276 0.992492
 1.07583 -4.15267 0.992497
 1.07583 -4.15259 0.992497
 1.07584 -4.15251 0.992502
 1.07584 -4.15242 0.992502
 1.07585 -4.15234 0.992507
 1.07585 -4.15225 0.992507
 1.07586 -4.15217 0.992512
 1.07586 -4.15209 0.992512
 1.07587   -4.152 0.992517
 1.07587 -4.15192 0.992517
 1.07588 -4.15183 0.992522
 1.07588 -4.15175 0.992527
 1.07589 -4.15167 0.992527
 1.07589 -4.15158 0.992532
  1.0759  -4.1515 0.992532
  1.0759 -4.15141 0.992537
 1.07591 -4.15133 0.992537
 1.07591 -4.15125 0.992542
 1.07592 -4.15116 0.992542
 1.07592 -4.15108 0.992547
 1.07593 -4.15099 0.992547
 1.07593 -4.15091 0.992552
 1.07594 -4.15083 0.992552
 1.07594 -4.15074 0.992557
 1.07595 -4.15066 0.992557
 1.07595 -4.15057 0.992562
 1.07596 -4.15049 0.992562
 1.07596 -4.15041 0.992567
 1.07597 -4.15032 0.992567
 1.07597 -4.15024 0.992572
 1.07598 -4.15015 0.992572
 1.07598 -4.15007 0.992577
 1.07599 -4.14998 0.992582
 1.07599  -4.1499 0.992582
   1.076 -4.14982 0.992587
   1.076 -4.14973 0.992587
 1.07601 -4.14965 0.992592
 1.07601 -4.14956 0.992592
 1.07602 -4.14948 0.992597
 1.07602  -4.1494 0.992597
 1.07603 -4.14931 0.992602
 1.07603 -4.14923 0.992602
 1.07604 -4.14914 0.992607
 1.07604 -4.14906 0.992607
 1.07605 -4.14898 0.992612
 1.07605 -4.14889 0.992612
 1.07606 -4.14881 0.992617
 1.07606 -4.14872 0.992617
 1.07607 -4.14864 0.992622
 1.07607 -4.14856 0.992622
 1.07608 -4.14847 0.992627
 1.07608 -4.14839 0.992632
 1.07609  -4.1483 0.992632
 1.07609 -4.14822 0.992637
  1.0761 -4.14814 0.992637
  1.0761 -4.14805 0.992642
 1.07611 -4.14797 0.992642
 1.07611 -4.14788 0.992647
 1.07612  -4.1478 0.992647
 1.07612 -4.14772 0.992652
 1.07613 -4.14763 0.992652
 1.07613 -4.14755 0.992657
 1.07614 -4.14747 0.992657
 1.07614 -4.14738 0.992662
 1.07615  -4.1473 0.992662
 1.07615 -4.14721 0.992667
 1.07616 -4.14713 0.992667
 1.07616 -4.14705 0.992672
 1.07617 -4.14696 0.992672
 1.07617 -4.14688 0.992677
 1.07618 -4.14679 0.992677
 1.07618 -4.14671 0.992682
 1.07619 -4.14663 0.992687
 1.07619 -4.14654 0.992687
  1.0762 -4.14646 0.992692
  1.0762 -4.14637 0.992692
 1.07621 -4.14629 0.992697
 1.07621 -4.14621 0.992697
 1.07622 -4.14612 0.992702
 1.07622 -4.14604 0.992702
 1.07623 -4.14595 0.992707
 1.07623 -4.14587 0.992707
 1.07624 -4.14579 0.992712
 1.07624  -4.1457 0.992712
 1.07625 -4.14562 0.992717
 1.07625 -4.14553 0.992717
 1.07626 -4.14545 0.992722
 1.07626 -4.14537 0.992722
 1.07627 -4.14528 0.992727
 1.07627  -4.1452 0.992727
 1.07628 -4.14512 0.992732
 1.07628 -4.14503 0.992732
 1.07629 -4.14495 0.992737
 1.07629 -4.14486 0.992742
  1.0763 -4.14478 0.992742
  1.0763  -4.1447 0.992747
 1.07631 -4.14461 0.992747
 1.07631 -4.14453 0.992752
 1.07632 -4.14444 0.992752
 1.07632 -4.14436 0.992757
 1.07633 -4.14428 0.992757
 1.07633 -4.14419 0.992762
 1.07634 -4.14411 0.992762
 1.07634 -4.14402 0.992767
 1.07635 -4.14394 0.992767
 1.07635 -4.14386 0.992772
 1.07636 -4.14377 0.992772
 1.07636 -4.14369 0.992777
 1.07637 -4.14361 0.992777
 1.07637 -4.14352 0.992782
 1.07638 -4.14344 0.992782
 1.07638 -4.14335 0.992787
 1.07639 -4.14327 0.992792
 1.07639 -4.14319 0.992792
  1.0764  -4.1431 0.992797
  1.0764 -4.14302 0.992797
 1.07641 -4.14293 0.992802
 1.07641 -4.14285 0.992802
 1.07642 -4.14277 0.992807
 1.07642 -4.14268 0.992807
 1.07643  -4.1426 0.992812
 1.07643 -4.14252 0.992812
 1.07644 -4.14243 0.992817
 1.07644 -4.14235 0.992817
 1.07645 -4.14226 0.992822
 1.07645 -4.14218 0.992822
 1.07646  -4.1421 0.992827
 1.07646 -4.14201 0.992827
 1.07647 -4.14193 0.992832
 1.07647 -4.14184 0.992832
 1.07648 -4.14176 0.992837
 1.07648 -4.14168 0.992837
 1.07649 -4.14159 0.992842
 1.07649 -4.14151 0.992847
  1.0765 -4.14143 0.992847
  1.0765 -4.14134 0.992852
 1.07651 -4.14126 0.992852
 1.07651 -4.14117 0.992857
 1.07652 -4.14109 0.992857
 1.07652 -4.14101 0.992862
 1.07653 -4.14092 0.992862
 1.07653 -4.14084 0.992867
 1.07654 -4.14076 0.992867
 1.07654 -4.14067 0.992872
 1.07655 -4.14059 0.992872
 1.07655  -4.1405 0.992877
 1.07656 -4.14042 0.992877
 1.07656 -4.14034 0.992882
 1.07657 -4.14025 0.992882
 1.07657 -4.14017 0.992887
 1.07658 -4.14009 0.992887
 1.07658    -4.14 0.992892
 1.07659 -4.13992 0.992892
 1.07659 -4.13983 0.992897
  1.0766 -4.13975 0.992902
  1.0766 -4.13967 0.992902
 1.07661 -4.13958 0.992907
 1.07661  -4.1395 0.992907
 1.07662 -4.13942 0.992912
 1.07662 -4.13933 0.992912
 1.07663 -4.13925 0.992917
 1.07663 -4.13916 0.992917
 1.07664 -4.13908 0.992922
 1.07664   -4.139 0.992922
 1.07665 -4.13891 0.992927
 1.07665 -4.13883 0.992927
 1.07666 -4.13875 0.992932
 1.07666 -4.13866 0.992932
 1.07667 -4.13858 0.992937
 1.07667 -4.13849 0.992937
 1.07668 -4.13841 0.992942
 1.07668 -4.13833 0.992942
 1.07669 -4.13824 0.992947
 1.07669 -4.13816 0.992947
  1.0767 -4.13808 0.992952
  1.0767 -4.13799 0.992957
 1.07671 -4.13791 0.992957
 1.07671 -4.13782 0.992962
 1.07672 -4.13774 0.992962
 1.07672 -4.13766 0.992967
 1.07673 -4.13757 0.992967
 1.07673 -4.13749 0.992972
 1.07674 -4.13741 0.992972
 1.07674 -4.13732 0.992977
 1.07675 -4.13724 0.992977
 1.07675 -4.13715 0.992982
 1.07676 -4.13707 0.992982
 1.07676 -4.13699 0.992987
 1.07677  -4.1369 0.992987
 1.07677 -4.13682 0.992992
 1.07678 -4.13674 0.992992
 1.07678 -4.13665 0.992997
 1.07679 -4.13657 0.992997
 1.07679 -4.13649 0.993002
  1.0768  -4.1364 0.993007
  1.0768 -4.13632 0.993007
 1.07681 -4.13623 0.993012
 1.07681 -4.13615 0.993012
 1.07682 -4.13607 0.993017
 1.07682 -4.13598 0.993017
 1.07683  -4.1359 0.993022
 1.07683 -4.13582 0.993022
 1.07684 -4.13573 0.993027
 1.07684 -4.13565 0.993027
 1.07685 -4.13556 0.993032
 1.07685 -4.13548 0.993032
 1.07686  -4.1354 0.993037
 1.07686 -4.13531 0.993037
 1.07687 -4.13523 0.993042
 1.07687 -4.13515 0.993042
 1.07688 -4.13506 0.993047
 1.07688 -4.13498 0.993047
 1.07689  -4.1349 0.993052
 1.07689 -4.13481 0.993052
  1.0769 -4.13473 0.993057
  1.0769 -4.13464 0.993062
 1.07691 -4.13456 0.993062
 1.07691 -4.13448 0.993067
 1.07692 -4.13439 0.993067
 1.07692 -4.13431 0.993072
 1.07693 -4.13423 0.993072
 1.07693 -4.13414 0.993077
 1.07694 -4.13406 0.993077
 1.07694 -4.13398 0.993082
 1.07695 -4.13389 0.993082
 1.07695 -4.13381 0.993087
 1.07696 -4.13373 0.993087
 1.07696 -4.13364 0.993092
 1.07697 -4.13356 0.993092
 1.07697 -4.13347 0.993097
 1.07698 -4.13339 0.993097
 1.07698 -4.13331 0.993102
 1.07699 -4.13322 0.993102
 1.07699 -4.13314 0.993107
   1.077 -4.13306 0.993107
   1.077 -4.13297 0.993112
 1.07701 -4.13289 0.993117
 1.07701 -4.13281 0.993117
 1.07702 -4.13272 0.993122
 1.07702 -4.13264 0.993122
 1.07703 -4.13255 0.993127
 1.07703 -4.13247 0.993127
 1.07704 -4.13239 0.993132
 1.07704  -4.1323 0.993132
 1.07705 -4.13222 0.993137
 1.07705 -4.13214 0.993137
 1.07706 -4.13205 0.993142
 1.07706 -4.13197 0.993142
 1.07707 -4.13189 0.993147
 1.07707  -4.1318 0.993147
 1.07708 -4.13172 0.993152
 1.07708 -4.13164 0.993152
 1.07709 -4.13155 0.993157
 1.07709 -4.13147 0.993157
  1.0771 -4.13138 0.993162
  1.0771  -4.1313 0.993162
 1.07711 -4.13122 0.993167
 1.07711 -4.13113 0.993172
 1.07712 -4.13105 0.993172
 1.07712 -4.13097 0.993177
 1.07713 -4.13088 0.993177
 1.07713  -4.1308 0.993182
 1.07714 -4.13072 0.993182
 1.07714 -4.13063 0.993187
 1.07715 -4.13055 0.993187
 1.07715 -4.13047 0.993192
 1.07716 -4.13038 0.993192
 1.07716  -4.1303 0.993197
 1.07717 -4.13022 0.993197
 1.07717 -4.13013 0.993202
 1.07718 -4.13005 0.993202
 1.07718 -4.12997 0.993207
 1.07719 -4.12988 0.993207
 1.07719  -4.1298 0.993212
  1.0772 -4.12971 0.993212
  1.0772 -4.12963 0.993217
 1.07721 -4.12955 0.993222
 1.07721 -4.12946 0.993222
 1.07722 -4.12938 0.993227
 1.07722  -4.1293 0.993227
 1.07723 -4.12921 0.993232
 1.07723 -4.12913 0.993232
 1.07724 -4.12905 0.993237
 1.07724 -4.12896 0.993237
 1.07725 -4.12888 0.993242
 1.07725  -4.1288 0.993242
 1.07726 -4.12871 0.993247
 1.07726 -4.12863 0.993247
 1.07727 -4.12855 0.993252
 1.07727 -4.12846 0.993252
 1.07728 -4.12838 0.993257
 1.07728  -4.1283 0.993257
 1.07729 -4.12821 0.993262
 1.07729 -4.12813 0.993262
  1.0773 -4.12804 0.993267
  1.0773 -4.12796 0.993267
 1.07731 -4.12788 0.993272
 1.07731 -4.12779 0.993277
 1.07732 -4.12771 0.993277
 1.07732 -4.12763 0.993282
 1.07733 -4.12754 0.993282
 1.07733 -4.12746 0.993287
 1.07734 -4.12738 0.993287
 1.07734 -4.12729 0.993292
 1.07735 -4.12721 0.993292
 1.07735 -4.12713 0.993297
 1.07736 -4.12704 0.993297
 1.07736 -4.12696 0.993302
 1.07737 -4.12688 0.993302
 1.07737 -4.12679 0.993307
 1.07738 -4.12671 0.993307
 1.07738 -4.12663 0.993312
 1.07739 -4.12654 0.993312
 1.07739 -4.12646 0.993317
  1.0774 -4.12638 0.993317
  1.0774 -4.12629 0.993322
 1.07741 -4.12621 0.993322
 1.07741 -4.12613 0.993327
 1.07742 -4.12604 0.993332
 1.07742 -4.12596 0.993332
 1.07743 -4.12588 0.993337
 1.07743 -4.12579 0.993337
 1.07744 -4.12571 0.993342
 1.07744 -4.12563 0.993342
 1.07745 -4.12554 0.993347
 1.07745 -4.12546 0.993347
 1.07746 -4.12538 0.993352
 1.07746 -4.12529 0.993352
 1.07747 -4.12521 0.993357
 1.07747 -4.12513 0.993357
 1.07748 -4.12504 0.993362
 1.07748 -4.12496 0.993362
 1.07749 -4.12488 0.993367
 1.07749 -4.12479 0.993367
  1.0775 -4.12471 0.993372
  1.0775 -4.12462 0.993372
 1.07751 -4.12454 0.993377
 1.07751 -4.12446 0.993377
 1.07752 -4.12437 0.993382
 1.07752 -4.12429 0.993387
 1.07753 -4.12421 0.993387
 1.07753 -4.12412 0.993392
 1.07754 -4.12404 0.993392
 1.07754 -4.12396 0.993397
 1.07755 -4.12387 0.993397
 1.07755 -4.12379 0.993402
 1.07756 -4.12371 0.993402
 1.07756 -4.12362 0.993407
 1.07757 -4.12354 0.993407
 1.07757 -4.12346 0.993412
 1.07758 -4.12337 0.993412
 1.07758 -4.12329 0.993417
 1.07759 -4.12321 0.993417
 1.07759 -4.12312 0.993422
  1.0776 -4.12304 0.993422
  1.0776 -4.12296 0.993427
 1.07761 -4.12287 0.993427
 1.07761 -4.12279 0.993432
 1.07762 -4.12271 0.993437
 1.07762 -4.12262 0.993437
 1.07763 -4.12254 0.993442
 1.07763 -4.12246 0.993442
 1.07764 -4.12237 0.993447
 1.07764 -4.12229 0.993447
 1.07765 -4.12221 0.993452
 1.07765 -4.12212 0.993452
 1.07766 -4.12204 0.993457
 1.07766 -4.12196 0.993457
 1.07767 -4.12187 0.993462
 1.07767 -4.12179 0.993462
 1.07768 -4.12171 0.993467
 1.07768 -4.12162 0.993467
 1.07769 -4.12154 0.993472
 1.07769 -4.12146 0.993472
  1.0777 -4.12138 0.993477
  1.0777 -4.12129 0.993477
 1.07771 -4.12121 0.993482
 1.07771 -4.12113 0.993482
 1.07772 -4.12104 0.993487
 1.07772 -4.12096 0.993492
 1.07773 -4.12088 0.993492
 1.07773 -4.12079 0.993497
 1.07774 -4.12071 0.993497
 1.07774 -4.12063 0.993502
 1.07775 -4.12054 0.993502
 1.07775 -4.12046 0.993507
 1.07776 -4.12038 0.993507
 1.07776 -4.12029 0.993512
 1.07777 -4.12021 0.993512
 1.07777 -4.12013 0.993517
 1.07778 -4.12004 0.993517
 1.07778 -4.11996 0.993522
 1.07779 -4.11988 0.993522
 1.07779 -4.11979 0.993527
  1.0778 -4.11971 0.993527
  1.0778 -4.11963 0.993532
 1.07781 -4.11954 0.993532
 1.07781 -4.11946 0.993537
 1.07782 -4.11938 0.993537
 1.07782 -4.11929 0.993542
 1.07783 -4.11921 0.993547
 1.07783 -4.11913 0.993547
 1.07784 -4.11904 0.993552
 1.07784 -4.11896 0.993552
 1.07785 -4.11888 0.993557
 1.07785 -4.11879 0.993557
 1.07786 -4.11871 0.993562
 1.07786 -4.11863 0.993562
 1.07787 -4.11854 0.993567
 1.07787 -4.11846 0.993567
 1.07788 -4.11838 0.993572
 1.07788 -4.11829 0.993572
 1.07789 -4.11821 0.993577
 1.07789 -4.11813 0.993577
  1.0779 -4.11805 0.993582
  1.0779 -4.11796 0.993582
 1.07791 -4.11788 0.993587
 1.07791  -4.1178 0.993587
 1.07792 -4.11771 0.993592
 1.07792 -4.11763 0.993597
 1.07793 -4.11755 0.993597
 1.07793 -4.11746 0.993602
 1.07794 -4.11738 0.993602
 1.07794  -4.1173 0.993607
 1.07795 -4.11721 0.993607
 1.07795 -4.11713 0.993612
 1.07796 -4.11705 0.993612
 1.07796 -4.11696 0.993617
 1.07797 -4.11688 0.993617
 1.07797  -4.1168 0.993622
 1.07798 -4.11671 0.993622
 1.07798 -4.11663 0.993627
 1.07799 -4.11655 0.993627
 1.07799 -4.11646 0.993632
   1.078 -4.11638 0.993632
   1.078  -4.1163 0.993637
 1.07801 -4.11622 0.993637
 1.07801 -4.11613 0.993642
 1.07802 -4.11605 0.993642
 1.07802 -4.11597 0.993647
 1.07803 -4.11588 0.993652
 1.07803  -4.1158 0.993652
 1.07804 -4.11572 0.993657
 1.07804 -4.11563 0.993657
 1.07805 -4.11555 0.993662
 1.07805 -4.11547 0.993662
 1.07806 -4.11538 0.993667
 1.07806  -4.1153 0.993667
 1.07807 -4.11522 0.993672
 1.07807 -4.11513 0.993672
 1.07808 -4.11505 0.993677
 1.07808 -4.11497 0.993677
 1.07809 -4.11489 0.993682
 1.07809  -4.1148 0.993682
  1.0781 -4.11472 0.993687
  1.0781 -4.11464 0.993687
 1.07811 -4.11455 0.993692
 1.07811 -4.11447 0.993692
 1.07812 -4.11439 0.993697
 1.07812  -4.1143 0.993697
 1.07813 -4.11422 0.993702
 1.07813 -4.11414 0.993707
 1.07814 -4.11405 0.993707
 1.07814 -4.11397 0.993712
 1.07815 -4.11389 0.993712
 1.07815  -4.1138 0.993717
 1.07816 -4.11372 0.993717
 1.07816 -4.11364 0.993722
 1.07817 -4.11356 0.993722
 1.07817 -4.11347 0.993727
 1.07818 -4.11339 0.993727
 1.07818 -4.11331 0.993732
 1.07819 -4.11322 0.993732
 1.07819 -4.11314 0.993737
  1.0782 -4.11306 0.993737
  1.0782 -4.11297 0.993742
 1.07821 -4.11289 0.993742
 1.07821 -4.11281 0.993747
 1.07822 -4.11272 0.993747
 1.07822 -4.11264 0.993752
 1.07823 -4.11256 0.993752
 1.07823 -4.11248 0.993757
 1.07824 -4.11239 0.993762
 1.07824 -4.11231 0.993762
 1.07825 -4.11223 0.993767
 1.07825 -4.11214 0.993767
 1.07826 -4.11206 0.993772
 1.07826 -4.11198 0.993772
 1.07827 -4.11189 0.993777
 1.07827 -4.11181 0.993777
 1.07828 -4.11173 0.993782
 1.07828 -4.11165 0.993782
 1.07829 -4.11156 0.993787
 1.07829 -4.11148 0.993787
  1.0783  -4.1114 0.993792
  1.0783 -4.11131 0.993792
 1.07831 -4.11123 0.993797
 1.07831 -4.11115 0.993797
 1.07832 -4.11106 0.993802
 1.07832 -4.11098 0.993802
 1.07833  -4.1109 0.993807
 1.07833 -4.11081 0.993812
 1.07834 -4.11073 0.993812
 1.07834 -4.11065 0.993817
 1.07835 -4.11057 0.993817
 1.07835 -4.11048 0.993822
 1.07836  -4.1104 0.993822
 1.07836 -4.11032 0.993827
 1.07837 -4.11023 0.993827
 1.07837 -4.11015 0.993832
 1.07838 -4.11007 0.993832
 1.07838 -4.10998 0.993837
 1.07839  -4.1099 0.993837
 1.07839 -4.10982 0.993842
  1.0784 -4.10974 0.993842
  1.0784 -4.10965 0.993847
